CHR	START	END	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL	location
chr1	31799680	31800457	26.4010135078168	-4.16572880544572	4.07245550407435	-1.0229034549986	NA	NA	LOC124903930	UTR
chr1	32767616	32769189	49.6774987075467	-1.50131205971149	3.55840428735971	-0.421905983264606	0.673093642612688	1	NHSL3	Exon
chr1	32972009	32972469	31.5740825063235	1.27045201715009	3.82917879255709	0.331781848269793	0.740053991628218	1	RNF19B	Intergenic
chr1	33110064	33110457	5.21604553700247	-4.92651917778662	4.25886000949685	-1.15676945633361	0.247366563891761	NA	AZIN2	Intron
chr1	33866939	33867523	17.5647222540407	-7.50671849119105	3.60137337877516	-2.08440439289972	0.0371233985917164	0.0972249842195009	NA	NA
chr1	33899965	33900758	49.6012549988378	16.7896139644343	4.28267084217967	3.9203605841184	NA	NA	CSMD2-AS1	Intron
chr1	33905561	33906270	71.2899064086352	5.72964260165824	4.07566141549991	1.40581908493875	NA	NA	NA	NA
chr1	34977139	34978018	12.7620685285124	-4.02646619828185	3.60991270877732	-1.1153915684697	NA	NA	GPR199P	UTR
chr1	35638325	35638642	64.5720069784312	-0.653108014928551	3.86942674206686	-0.168786763121323	0.865964370437838	1	PSMB2	Promoter
chr1	36021800	36022137	14.3012185181802	-2.97442336402431	4.12580158074823	-0.720932237241734	NA	NA	LOC105378647	Intron
chr1	36964730	36965113	40.855026789137	-0.653092073214002	3.56572507446506	-0.183158280454917	0.854673827934304	1	GRIK3	Intron
chr1	36988204	36988416	63.8718053049168	7.21173614536282	2.58987424142321	2.78458931712443	NA	NA	NA	NA
chr1	37265855	37266425	138.500052699712	8.75288825631993	3.24219241579968	2.69968192315355	NA	NA	MIR4255	Intron
chr1	37561676	37562543	5.10961668828025	-5.8385446545707	4.2533322567241	-1.37269893395714	0.169845960749271	NA	DNALI1	Exon
chr1	38448900	38449922	122.131231222708	-2.13698659929591	2.94899194084101	-0.724649860754275	0.468666861920115	0.891423500631729	LINC01685	Intron
chr1	38859510	38860312	31.1085369370621	-5.09399343801443	2.7243326989409	-1.86981327207016	NA	NA	LOC105378662	Promoter
chr1	39640581	39641020	48.4817810149344	1.32731229367187	4.08241876172162	0.325128893223125	NA	NA	HEYL	Promoter
chr1	40455455	40456124	8.23828520347314	-5.36879768929806	4.25574611482235	-1.26154087777912	NA	NA	ZFP69B	Intron
chr1	40654524	40654753	109.066702570332	-0.77788149255359	2.7932189038568	-0.278489269666446	NA	NA	LOC105378675	Intron
chr1	40705840	40706587	36.5891565027217	-0.698357103048962	3.55862427547353	-0.196243561834309	NA	NA	RIMS3	Intron
chr1	40902088	40902681	42.4283345620175	-8.03251160854281	3.95192590670012	-2.03255622655385	NA	NA	NA	NA
chr1	40915188	40915918	85.2755896940705	-5.38069318587863	3.16881372097542	-1.69801498594318	NA	NA	LOC124904157	Intergenic
chr1	42396394	42396803	29.2540799259408	-9.0158630401274	4.24774815884029	-2.12250413701289	NA	NA	RIMKLA	UTR
chr1	42750399	42750898	40.7982248917898	5.91734329809053	3.40131833517923	1.73972051862612	NA	NA	CLDN19	Intron
chr1	42822566	42822794	39.4641488117771	8.98502176194462	3.36585724033478	2.66946014651856	NA	NA	SVBP	Intron
chr1	43946698	43946926	3.81974950549852	0.34511357447235	2.34266082051746	0.147316919056221	0.882881878700992	NA	IPO13	Promoter
chr1	44139452	44139696	42.9327490091507	-16.1452336378011	4.25398538422018	-3.79531948974027	NA	NA	KLF18	Promoter
chr1	44429426	44429887	17.8504245059418	0	4.26339861976971	0	1	1	RNF220	Intron
chr1	45016761	45017474	66.3210032351093	0	4.40735632388743	0	NA	NA	HECTD3	UTR
chr1	46845974	46846423	10.9608659064848	17.8662655483322	4.26219711632796	4.19179710855903	NA	NA	CYP4B1	Intron
chr1	47225841	47226541	17.5477353474213	-8.49003704312262	4.24805354715026	-1.99857109824287	0.0456547801009691	0.114690714431545	TAL1	UTR
chr1	47349207	47349646	43.1540013291899	5.91051546245792	4.12314791020718	1.43349586072961	NA	NA	CMPK1	Intron
chr1	48200733	48200986	56.4658761615459	7.20531378740905	3.04676314475791	2.36490775458083	NA	NA	SKINT1L	Intron
chr1	48710041	48711029	51.526302063385	-23.6478040082693	3.53658916548195	-6.68661325976964	2.28394399413093e-11	1.06431790126501e-08	BEND5	Intron
chr1	49318639	49319111	19.6703871216954	-21.5821832434995	4.24894271600297	-5.07942438532147	NA	NA	AGBL4-AS1	Intron
chr1	50165795	50166387	6.76504992681014	4.74189458796354	4.25764602226391	1.11373622024175	NA	NA	ELAVL4-AS1	Intron
chr1	51417218	51417819	45.2917902639659	9.19728284213273	3.19132705996722	2.88196185138956	0.00395207578252111	0.0334232590930601	TTC39A	Intron
chr1	51502193	51502590	4.30462644343957	4.40602274928996	4.2604226415844	1.03417503847726	0.301054341248753	NA	EPS15-AS1	Intron
chr1	51583654	51583961	58.2491295212607	7.36059591180179	2.77620438353761	2.65131629193037	NA	NA	OSBPL9	Exon
chr1	51862844	51863344	16.2701798448111	-6.34717025277185	4.25146783138561	-1.49293620568293	NA	NA	NRDC	Intron
chr1	51952902	51953450	38.6489258272578	4.56774064414668	3.41480103375467	1.33763009879505	NA	NA	RAB3B	Intron
chr1	52248541	52248905	86.0258534745389	6.89376444234454	2.77221989464514	2.4867307444336	0.0128922933419471	0.0551771040548725	ZFYVE9	Intron
chr1	53143582	53143907	70.931403078025	1.56590242841461	2.89246441709317	0.541373100101361	NA	NA	SLC1A7	Promoter
chr1	53511564	53512196	96.1667558330387	-7.15827543009755	3.08189551397003	-2.32268595662947	0.02019602924062	0.0683272920429638	DMRTB1	Intron
chr1	53680099	53681787	233.29691621553	-8.19312506555044	2.75957459759442	-2.9689811874238	0.00298788888243141	0.0304905204251169	NA	NA
chr1	53682310	53683444	42.899396438564	1.02564569081192	2.89726584395858	0.354004687885515	0.723335370021227	1	GLIS1	Intron
chr1	54277907	54278185	46.0375675140595	0	4.40735632387841	0	NA	NA	SSBP3-AS1	Intron
chr1	54891824	54892307	34.1925818626981	-7.69119740070226	3.89782944739609	-1.973200085971	NA	NA	DHCR24-DT	Intron
chr1	56391216	56391965	49.8978829251413	-0.653147006945926	3.82227944993339	-0.170878925913517	0.864318967613251	1	LOC124904187	Intron
chr1	57174712	57175145	29.8951837992548	3.94212159089876	3.67464811023984	1.07278886920181	NA	NA	LOC105378747	Promoter
chr1	58745561	58745958	84.460394438936	-22.8362991604191	4.1736648281656	-5.47152205570279	NA	NA	LOC105378751	Intron
chr1	59223401	59223601	61.6347453175849	7.67762193297307	3.01945388529954	2.54271872485028	NA	NA	HSD52	Intron
chr1	59978934	59979475	58.6785331118157	3.18661861923826	3.72944905103066	0.854447553951062	NA	NA	CYP2J2	Intergenic
chr1	61562735	61563337	61.7406135228448	5.55483624498377	3.41585029423817	1.62619429029241	NA	NA	MGC34796	Intron
chr1	61834633	61835254	25.2916717173186	21.6911167338792	3.7418423504092	5.79690823465802	NA	NA	PATJ	Intron
chr1	63285383	63286241	26.2387359940545	20.0371868165468	4.12433971656403	4.85827749253393	NA	NA	FOXD3	Intron
chr1	64003787	64004343	29.7375575085308	-9.25101987819852	4.24764370392987	-2.17791804657241	0.029412138694257	0.0843449638863	LOC105378772	Intron
chr1	64606896	64607199	30.4531477069265	8.80822349697087	3.25635109047169	2.70493667674359	NA	NA	MIR4794	Intron
chr1	67510739	67511060	44.9753373693797	6.93300021693649	2.90202518161621	2.38902138439589	NA	NA	LINC01702	Intergenic
chr1	67780477	67781015	20.2710645628588	0	4.40735632387956	0	NA	NA	LOC105378781	Intron
chr1	68934660	68935242	36.8450474864357	-21.1148014019788	4.24996673873562	-4.96822744741305	NA	NA	LOC105378787	Intron
chr1	69997995	69998322	46.4226689194078	6.40871991651092	3.60077176178241	1.77981842240913	NA	NA	PIN1P1	Intron
chr1	70629235	70629636	59.9782666320324	8.16228651925702	4.2480325844323	1.92142747425461	NA	NA	LINC01788	Intergenic
chr1	73927389	73928026	49.180120538945	9.36448344254686	3.5838512350149	2.61296656263354	NA	NA	LRRIQ3	Intergenic
chr1	74703641	74704173	29.7067422449943	-6.48176866966946	4.2234643798056	-1.5347042349077	NA	NA	TYW3	Intergenic
chr1	75322809	75323304	34.2528896309928	1.27044231451293	3.76037079144165	0.337850277266373	NA	NA	LHX8-AS1	Intron
chr1	75365596	75365951	21.1638514724302	13.4030324219093	4.2838386555736	3.12874351709556	NA	NA	NA	NA
chr1	75399101	75399823	40.8637627534984	1.27045171417374	3.78803706945625	0.335385238021471	0.737334502134559	1	NA	NA
chr1	76188236	76188972	57.1624961196206	0	4.2413566233521	0	NA	NA	ST6GALNAC3	Intron
chr1	76843455	76844034	43.7744617289732	22.4269585628763	4.24757037121831	5.2799498543549	NA	NA	ST6GALNAC5	Intergenic
chr1	76997476	76997826	41.3763576692905	-22.8799354233917	4.24782691571293	-5.38626829138392	NA	NA	MIR7156	Intron
chr1	78060757	78061226	29.290667336275	-6.09948919683522	4.04262657667055	-1.50879362245193	NA	NA	GIPC2	Intron
chr1	79010909	79011578	57.5010654035131	-6.19481807762427	2.91835054143246	-2.12271212442614	0.0337779823933262	0.0914669182196082	LOC107984998	Intron
chr1	80030108	80030604	8.52195997771899	-7.43412775050442	4.24913221811017	-1.74956376241236	0.0801936172844159	0.174627222684756	LINC01781	Intron
chr1	80697636	80698190	31.2520456938637	1.27045216859563	3.82838735540158	0.331850476625129	0.740002167105086	1	NA	NA
chr1	80842168	80842558	15.5251687104131	0	4.40735632388147	0	NA	NA	NA	NA
chr1	81002773	81003107	27.2017944305747	-0.653097827625015	3.67220517051135	-0.177848948329342	0.858841604868256	1	LOC105378813	Intergenic
chr1	82591028	82591456	103.807443391518	-8.7010929854031	3.29691614048633	-2.63916114776264	NA	NA	LOC105378814	Intron
chr1	83330409	83330686	38.1107726498195	-22.4889831674758	4.24807831029878	-5.29391916174305	NA	NA	LINC01712	Intron
chr1	84259790	84260164	22.8971472679678	-7.27548206132514	3.53471663476766	-2.0582928741057	NA	NA	LOC124904808	Intron
chr1	85029329	85029790	51.3168531134834	-5.9978276660702	4.08185984422169	-1.46938598946771	NA	NA	MCOLN3	Exon
chr1	85607366	85607817	31.386243365517	-8.84737127821356	4.11010757362987	-2.15258873879059	NA	NA	LOC112268231	Intergenic
chr1	85776684	85777313	2.62648966775455	0	4.40735632389387	0	1	NA	ZNHIT6	Intron
chr1	86390100	86390554	25.6511284859606	0	4.40735632392266	0	1	1	ODF2L	Intron
chr1	86586686	86587069	50.3801694546885	9.35443986200343	3.69054427353513	2.5347046854536	0.0112542157070538	0.0516696011772123	CLCA4	Intron
chr1	86745571	86745855	19.2843324703335	-8.15959893447113	4.2483108825622	-1.92066898116222	NA	NA	SH3GLB1	UTR
chr1	88024941	88025492	57.974235177595	-7.22349409437219	3.44211694952953	-2.09856149581423	NA	NA	LOC105378836	Intron
chr1	88633253	88633678	8.08240880552294	-6.51525384151511	4.25098260835321	-1.5326465529905	NA	NA	LOC105378838	Intron
chr1	89273039	89273797	16.459570106765	-6.71728439091905	4.25046940695383	-1.58036295471965	NA	NA	GBP5	Promoter
chr1	89472922	89473326	48.4043889197911	-21.9811744790717	3.90022102170837	-5.6358791865194	NA	NA	LRRC8B	Exon
chr1	89889412	89889811	18.2918199388367	0	4.40735632387958	0	NA	NA	LOC105378847	Intron
chr1	90225270	90225846	94.2525744355556	5.16403075594783	3.33822395261684	1.54693957902367	NA	NA	LOC105378849	Intron
chr1	90581194	90581580	201.828386066618	9.02069508016922	3.76956416856096	2.39303396275991	NA	NA	LOC105378851	Intron
chr1	90658845	90659510	24.9338548087046	-17.108348448966	4.3011678365658	-3.97760540835484	NA	NA	SNORD3G	Promoter
chr1	92770281	92770689	7.63867446823876	-21.3355074585561	4.24948486419238	-5.02072795654279	NA	NA	EVI5	Intron
chr1	94058883	94059586	46.2618194077258	7.13811896407116	3.42915943455637	2.08159436745309	NA	NA	ABCA4	Exon
chr1	94683223	94683950	27.485361380045	-9.12297314485403	3.21976993732321	-2.83342391613188	0.0046052269335414	0.0351809139513162	MIR378G	Exon
chr1	94998672	94999175	64.1439488838828	9.62870201060562	3.37717858548062	2.85110833404012	NA	NA	ALG14-AS1	Intron
chr1	95279549	95280028	26.7327545510614	-23.0828414975173	3.68761675732759	-6.25955543011618	NA	NA	LOC105379825	Intron
chr1	95468831	95469268	21.6068024942328	0	4.40735632387926	0	NA	NA	LINC01761	Intergenic
chr1	95647224	95647920	9.44084689388007	0	4.40735632388049	0	NA	NA	LOC124904592	Intron
chr1	96023314	96023868	42.3217238066251	2.18505802597755	3.41515035940617	0.63981312563863	0.522294098256491	0.963917028861485	LINC02790	Intron
chr1	99112135	99112628	71.4520995209809	-24.0434817985483	4.24738489135171	-5.6607730200068	NA	NA	PLPPR5-AS1	Intron
chr1	99210876	99211220	66.8948507449015	8.97478124998347	3.61539649199689	2.48237814852402	NA	NA	PLPPR5	Intron
chr1	100449356	100450074	43.9741523933099	22.2513830649209	4.08066792239468	5.45287768769554	NA	NA	LOC105379827	Intron
chr1	101430128	101430605	37.6422807787845	-21.3963862977985	4.03704520966234	-5.30001156454427	NA	NA	LINC01307	Intron
chr1	101571474	101571886	4.82428939881869	4.94985687094781	4.26490997654903	1.16060055151575	0.245804381053769	NA	LINC01709	Intergenic
chr1	102366439	102367078	8.6262435188481	-7.43590135105576	3.98410040329894	-1.86639406599759	0.0619862527295683	0.14124984729574	OLFM3	Intron
chr1	102635993	102637038	65.3240482586645	9.73423724823243	4.06004078670931	2.39757129536674	NA	NA	LOC107985096	Intergenic
chr1	103525680	103526381	16.5782058017526	-1.47934811826932	3.54533500382815	-0.417266102264515	NA	NA	RNPC3-DT	Promoter
chr1	105107217	105107605	42.8119666081737	2.94106066388052	2.78020721547841	1.05785664014775	NA	NA	LOC105378880	Intergenic
chr1	105725774	105726279	45.4505646760176	-3.81876463101094	3.372323580084	-1.13238381202904	NA	NA	LINC01676	Intergenic
chr1	106235750	106236125	32.1009592639786	6.8050039301941	2.96275957587824	2.29684648919814	NA	NA	LOC124904596	Intron
chr1	106668437	106668902	52.3688408872033	-7.42084753128139	3.59552853629481	-2.06391006395087	NA	NA	LOC124904233	Intron
chr1	109343929	109344283	16.6215215634282	0	4.27489826673417	0	1	1	MYBPHL	Intron
chr1	109360318	109360956	15.711110435359	-0.404547308329098	3.99124027879654	-0.101358795780413	NA	NA	SORT1	Intron
chr1	109636176	109636738	56.2165663931638	-0.60133319223613	3.78653864029763	-0.158808148908488	NA	NA	GNAT2	Intergenic
chr1	109724486	109724849	34.8062652522402	-9.05622044931582	4.08651010136931	-2.21612579552446	NA	NA	LOC124904258	Intron
chr1	110338779	110339848	109.656189765949	7.12925125748199	2.14396410516037	3.32526614616466	0.000883341686042446	0.0229267034668706	RBM15-AS1	Promoter
chr1	111755334	111755954	26.9092764344067	-0.511475292302108	2.82834761098638	-0.180838907606457	NA	NA	LOC101928718	Promoter
chr1	112302590	112303043	29.0966565870185	20.8794023776654	4.2487422710466	4.91425486548096	NA	NA	LINC02884	Intron
chr1	113290733	113291244	5.7918346281159	2.14550923089154	4.37020416718006	0.490940273913098	NA	NA	LOC643441	Intergenic
chr1	114067546	114067780	62.8191229622195	7.14106204720149	2.56203996391149	2.78725630661092	NA	NA	SYT6	Intergenic
chr1	115510584	115511028	44.5651890819394	-5.5643668049644	3.81423477320876	-1.45884224118782	NA	NA	LOC124904375	Intron
chr1	116172951	116173313	37.4460599190216	-23.177183554179	4.24768035109118	-5.45643307369516	NA	NA	LOC124904384	Intron
chr1	116921018	116921588	16.9686748992471	-3.43710126257752	4.0122783434182	-0.856645767912835	NA	NA	PTGFRN	Intron
chr1	118033829	118034167	18.4287613238011	-20.5231353094636	4.25142169943908	-4.82735817812929	NA	NA	WDR3	Intron
chr1	118386336	118387170	31.1692126706053	8.64021098165179	4.24787040624773	2.03401002275019	NA	NA	LOC105378930	Intergenic
chr1	118984275	118984701	71.7898542264502	-1.5384456605638	3.22009376277928	-0.477764243497046	0.632818013377781	1	TBX15	Intron
chr1	119214725	119215514	25.1734889698239	-8.14173892148612	4.01557345513786	-2.02754077654062	NA	NA	WARS2	Intron
chr1	145390044	145390407	0.869248188550794	-0.586787628870155	4.17929893229571	-0.140403363907695	0.888341300167434	NA	LOC105371288	Exon
chr1	146472955	146473489	40.9484747275092	-23.6139788201711	3.72633459818644	-6.33705272512665	NA	NA	HYDIN2	Promoter
chr1	147740236	147740830	21.4188285582174	-5.10780846777343	3.78112790745901	-1.35086899803027	NA	NA	GJA5	Intron
chr1	150319108	150319690	24.0967080645454	-1.58039532515647	3.91114716489553	-0.404074625302086	0.686157843774571	1	PRPF3	Promoter
chr1	150629267	150629781	101.234016421116	-0.98528111577858	2.71633207109132	-0.362724839965068	NA	NA	ENSA	Promoter
chr1	150991994	150992416	47.4208881077837	-9.1572330713946	4.08764203895666	-2.24022382197926	NA	NA	LOC105371438	Intron
chr1	152318854	152319170	44.7546197706652	-22.7433243018674	4.19794574933953	-5.41772706458764	NA	NA	FLG	Intron
chr1	152419669	152420114	54.9781914566842	-6.83248684755277	4.25020735581372	-1.60756553164561	NA	NA	CRNN	Intron
chr1	154675533	154676093	40.018040105969	-19.5157583890478	3.82613315501859	-5.10064799063507	NA	NA	LOC124904428	Intron
chr1	154831387	154831961	29.3714171249756	-7.45804845057784	3.69347091752234	-2.01925197656108	0.0434610365193444	0.110671273322484	KCNN3	Intron
chr1	155281862	155282689	118.785925853643	-1.93286063285578	3.76561587483324	-0.513292034318655	NA	NA	FDPS	Exon
chr1	155688474	155689038	53.7822300657519	1.28114197992467	2.64262447221171	0.484799105357724	NA	NA	YY1AP1	Promoter
chr1	155859501	155860310	121.801401752657	-4.26421433450714	2.50171508558746	-1.70451637721399	0.0882846590863432	0.187856854494228	SYT11	Promoter
chr1	156172161	156172742	43.2663171962295	4.57532434202371	3.60813302697677	1.26805866297489	NA	NA	SLC25A44	Intron
chr1	156978953	156979709	10.7636693768629	-1.98435199666625	4.13463291721808	-0.479934261734023	NA	NA	MIR765	Exon
chr1	157180328	157180744	50.0248284629963	-9.99940963747077	3.65194078597814	-2.73810837127046	0.00617937095244498	0.0418353412493955	LOC107985211	Intron
chr1	157389213	157390232	26.6899757877452	-6.02593979029403	3.53758691714462	-1.70340402410746	NA	NA	LOC101928202	Intergenic
chr1	157454546	157454907	29.2792512082003	-8.25617688945525	3.8102077792654	-2.16685739144836	0.030245729725549	0.0851632027317573	FCRL5	Intergenic
chr1	157918376	157919495	105.772069556234	1.73273964397272	3.78373172159197	0.457944635473175	NA	NA	LOC105371458	Intergenic
chr1	157975768	157976704	8.25517589589305	7.71067023828707	4.24967847316223	1.81441261662073	0.0696142247889747	0.155244097787189	LOC105371459	Promoter
chr1	158069531	158070036	69.7382446279008	8.96273247652262	2.77009664372651	3.2355306075045	0.00121416867294098	0.0241571499357196	KIRREL1-IT1	Intron
chr1	159049783	159050303	1.5487770804304	0.587589858672335	4.13395197120235	0.142137562982241	0.886971348402782	NA	PYDC5	Intron
chr1	160375361	160375918	20.0131023262527	0.728013498168303	2.90896834397813	0.250265184107406	NA	NA	NHLH1	Intergenic
chr1	160862975	160863410	33.2656788125767	0.186588684133171	3.66284679787647	0.0509408922702816	NA	NA	CD244	Promoter
chr1	161235677	161235913	57.8746205584246	-7.1225305770243	3.05039514719932	-2.33495341859685	NA	NA	NR1I3	Promoter
chr1	161858875	161859146	17.4433676642546	7.82266089933349	3.79309974062245	2.06233988934069	0.0391753878410517	0.101420726299612	ATF6	Intron
chr1	161968968	161969490	33.0284250274719	-4.24488253466892	3.41874262651851	-1.24165022009619	NA	NA	OLFML2B	Intron
chr1	162072919	162073344	8.4136652828749	-5.27042303398012	3.43520588877303	-1.53423788984671	NA	NA	NOS1AP	Intron
chr1	165961750	165962416	10.6308030932838	-17.9815785852642	4.27693507331375	-4.20431413548022	NA	NA	MIR3658	Intergenic
chr1	167211504	167212510	29.4128369003533	7.54893210812791	3.66989102054494	2.05699081140752	NA	NA	POU2F1-DT	Intron
chr1	167396960	167397407	64.6878555491897	6.12736757825976	3.3468478376094	1.83078761735294	NA	NA	LOC101928512	Intron
