gene	g4_fc	padj	location	rna_fc	label
MDGA1	-0.836892311574508	NA	Intron	-0.37646894043322	NA
MDGA2	-9.53713139515676	0.039542327098067	Intron	-0.0231779986668206	NA
MDN1	7.53701494267365	NA	Exon	-0.0490412220286957	NA
ME2	0.672048710569611	NA	Intergenic	-0.514373274314476	NA
ME3	-6.49911275196218	NA	Intron	0.138849866251588	NA
MED1	9.05676396795121	0.057756619791877	UTR	-0.370058769221165	NA
MED9	7.47462621581222	NA	Exon	-0.308256868995303	NA
MEF2C	-1.480987793816	NA	Intron	0.0989250690913299	NA
MEF2C-AS1	-1.04965536433884	1	Intron	0.982842279042089	NA
MEP1B	-8.72316575185357	0.0934900803447402	Intron	-0.174341522733846	NA
METTL14-DT	-22.8706111425533	NA	Intron	0.390388839908515	METTL14-DT
METTL15	-7.04449807599009	NA	Intron	-0.0286608477174121	NA
MEX3D	8.30544762502785	NA	Intron	-0.595703515698298	NA
MGAT4C	9.56649529748802	NA	Intergenic	0.829205616640116	NA
MGST1	-2.81863400476368	NA	Intergenic	0.952575704002301	NA
MIB2	0.577111683173335	NA	Promoter	0.41614970552398	NA
MID1	-15.1100324447071	NA	Intron	-0.33665019352657	NA
MID1IP1	0.304522855874544	NA	Intron	-0.319157592830488	NA
MIR3171HG	19.6680338770925	NA	Intergenic	1.01846128885443	NA
MIR3667HG	3.21643272120383	NA	Intron	-0.0561467980131747	NA
MIR924HG	20.4640537790276	NA	Intron	-1.29118068899866	MIR924HG
MIR99AHG	-2.56985921966978	0.907950513034008	Intron	0.102534445431003	NA
MKLN1-AS	4.58693868100053	NA	Promoter	-0.41872548413828	NA
MKS1	-7.11705898183372	0.0379252716199222	Promoter	-0.504932391530713	NA
MLANA	4.41339651973963	NA	Intron	-0.794049173513631	NA
MLIP	-7.32358932348764	0.0888076368132926	Intron	0.555486249081939	NA
MLLT1	-0.819277598460826	NA	Promoter	-0.0281811157134627	NA
MMADHC-DT	0.906777862643567	1	Intergenic	0.699670365528688	NA
MMP16	0.27403835454624	NA	Promoter	-0.00961030193946876	NA
MMP24	-14.3213216376896	NA	Exon	0.193968788852345	NA
MMUT	2.26109433005036	NA	Intergenic	-0.544565188298871	NA
MN1	6.36809233370182	NA	Intron	-0.775525893860876	NA
MNT	-9.08291823835602	NA	Exon	-0.0389310591160635	NA
MNX1	-14.9371611138267	NA	Intergenic	-0.260766955298031	NA
MOCS2	-1.77737327162188	NA	Intron	-0.704641748807979	NA
MPHOSPH6	-0.756758706054905	NA	Intergenic	-0.338532569767782	NA
MRM2	-9.57408232650836	0.0237091212736804	Intron	-0.96648880015422	NA
MROH1	0.91651983628481	1	Exon	0.179934874574603	NA
MROH9	2.48834692073668	NA	Intron	-0.216418820397511	NA
MRPL35	-0.126376899209537	NA	Exon	-0.894514921198354	NA
MRPS11	-3.86515855435652	NA	Intergenic	-0.546567805895511	NA
MRPS23	-1.35485625427903	NA	Intron	-0.607128983913815	NA
MRPS27	1.78247001429191	NA	Intergenic	-0.200886325685456	NA
MRS2	-2.19856049732643	NA	Promoter	-0.259730806958988	NA
MRTO4	-4.52624355237803	NA	Exon	-0.957451565238894	NA
MSANTD1	6.84924879153576	NA	Intron	0.744515686235865	NA
MSRB3	-8.27537066478448	0.0604816784868621	Exon	0.334472936227281	NA
MTBP	-21.587384258328	NA	Intron	-0.989876421266829	NA
MTCL1	0.189898670297682	NA	Intergenic	-0.124971861643269	NA
MTERF1	21.4732097314908	9.18276636648445e-06	Intron	-0.194134472547575	NA
MTERF3	2.54783704280417	NA	Promoter	-0.339918771183295	NA
MTFR2	0	NA	Promoter	-2.52012792490289	NA
MTHFD2	8.20942674882298	0.0379252716199222	Intron	0.583917955777599	NA
MTMR7	-7.28759362287993	0.124295126168796	Intron	-0.194548622060914	NA
MTPN	-6.14106260064861	NA	Intron	-0.538569154782018	NA
MTRES1	-3.94992256756634	NA	Intron	-0.380743544002913	NA
MTUS1	13.6031709874582	NA	Intron	0.220887952286323	NA
MYBL2	-7.47858154496271	NA	Intron	-3.01630034455281	NA
MYBPHL	8.71448426806545	0.0830378732942949	Intron	-0.466400054105491	NA
MYH10	-0.685114923177804	1	Intron	-0.129334160724893	NA
MYH15	-16.1381660294213	NA	Intergenic	-0.536985868375725	NA
MYH16	-0.649690700324161	NA	Intron	0.148566723131092	NA
MYL9	-7.48747716611193	0.0428366180438725	Intron	-0.493458996969135	NA
MYLK2	-3.12696063514847	NA	Intron	-3.18233311029949	NA
MYO1B	2.4143945741949	NA	Intron	1.10942691572104	NA
MYO5B	0.490684683127719	NA	Intron	0.219646718441795	NA
MYO7A	-8.80490927162386	0.0474850211558731	Exon	0.338354404816574	NA
MYRIP	-0.230426560750766	1	Intron	-0.434956052727327	NA
MZT1	6.16849152954685	NA	Promoter	-1.81628390953881	NA
N4BP2L2	-7.39985604360395	NA	Promoter	0.167056019024472	NA
NAAA	6.14576967130255	NA	Intron	-0.409664724915908	NA
NAALADL2	8.55149786867204	NA	Promoter	-0.120553447630902	NA
NAB1	-22.1063395774957	NA	Intron	-0.447985436683019	NA
NADK2	-0.748247812794194	1	Promoter	0.137337529633939	NA
NALCN-AS1	-22.9568450714367	NA	Intron	-0.221037816939202	NA
NAP1L3	6.46203656052791	NA	Intergenic	-0.74845799836986	NA
NAT10	-0.236466293970693	1	Intron	-0.264971173366642	NA
NATD1	0.809370949813496	1	Intergenic	0.377024095685843	NA
NBAS	1.23841968953389	1	Intron	0.0800970811098092	NA
NCAM1-AS1	7.8765903579298	NA	Intron	-0.374418707665664	NA
NCBP2AS2	6.94523535261875	NA	Exon	-0.642039613294181	NA
NCKAP5-AS1	21.9423676500051	NA	Intron	-0.774736128684872	NCKAP5-AS1
NCOA1	-9.08670711326182	NA	Intron	0.035324807954704	NA
NCOA2	-0.76897236532893	NA	Intron	0.0576011146694009	NA
NCOA3	-6.88394478418111	NA	Exon	0.0147604967987988	NA
NCOA5	8.08041133328575	NA	Intron	0.0704971203923518	NA
NCOA6	10.1800933117059	NA	UTR	-0.0783954251525009	NA
NDUFAF5	-6.64781378571108	NA	Intergenic	0.0947719423970815	NA
NDUFAF8	-5.31987630944635	NA	Intron	-0.405688906042121	NA
NDUFC1	21.4016357075358	NA	Intron	-0.926709835349478	NDUFC1
NDUFS4	3.24992199554819	NA	Intergenic	-0.306577320292333	NA
NEB	-3.52949052390419	NA	Intergenic	0.336799602241081	NA
NECAB2	5.47966496230278	NA	UTR	-0.736839824320419	NA
NEK6	-1.3703636994212	NA	Intergenic	-0.144519527789283	NA
NEK7	-21.7984414308849	NA	Intergenic	0.0942515833128682	NA
NELL2	8.50364983553061	0.0324730744377145	UTR	0.807644167796028	NA
NEO1	-8.03665224239857	NA	Intron	-0.185372745367371	NA
NEU3	9.10142463711311	0.0546850269316696	Intron	-0.298899441690658	NA
NF1	-7.31574226675306	NA	Intron	0.0518938139548632	NA
NFATC3	0.528200314036489	NA	Intron	0.0418581513601718	NA
NFYA	4.11719822326287	NA	Promoter	-0.522255253730232	NA
NGEF	0.711897635344198	NA	Intron	-0.315307006065182	NA
NHLH1	0.903549570575635	NA	Intergenic	-0.572362933222182	NA
NINJ2	15.0959935045012	NA	Promoter	-1.34545203266094	NINJ2
NINL	-6.01008822898452	NA	Intron	0.247272390034402	NA
NIPBL	8.20035601057575	0.0466586842334292	Exon	-0.0388072251553693	NA
NIPBL-DT	4.95217045381804	NA	Exon	-0.216375844927621	NA
NIPSNAP1	-0.76302562054732	NA	UTR	-0.66382196775858	NA
NKAIN2	1.75864684088768	1	Intron	0.956616164241303	NA
NKAIN3	3.47011029398375	NA	Intergenic	0.127838983119454	NA
NKILA	20.6847538743892	NA	Intron	-0.270382524581538	NA
NLGN1-AS1	21.5634230031031	NA	Intron	-0.783444866783002	NLGN1-AS1
NLGN4Y-AS1	5.61448841184171	0.155695857008989	Intergenic	0.0876744223279126	NA
NMD3	-2.73627755032452	NA	Intron	-0.129498766805962	NA
NME7	1.23276462462364	1	Intron	-0.0291407186489479	NA
NMT2	19.7239183820508	NA	Intron	-0.439192115350045	NA
NNAT	9.01959981712401	NA	Intergenic	0.777573614769003	NA
NNMT	-7.72291705968438	0.120899556565956	Intron	-0.241495793990599	NA
NNT-AS1	8.3172172566534	NA	Intergenic	-0.481169507069249	NA
NOL10	21.1165074242992	NA	UTR	-0.252549375493865	NA
NOL4	-4.12797925102204	NA	Intron	0.119966143971295	NA
NOL4L	-3.30243757080904	NA	Promoter	0.393518789064027	NA
NOP2	-16.0921573751151	NA	Promoter	-0.191214035549513	NA
NOS1AP	-5.28554391498738	NA	Intron	0.368950996807989	NA
NOTCH3	8.38154593570687	NA	Intergenic	-0.703133820612192	NA
NPAS3	6.43577285518962	NA	Intron	0.0713104563325687	NA
NPL	-5.74012787781111	NA	Intron	-0.116099459991373	NA
NR2C2	-5.94226398382494	NA	Intron	-0.0881337479583205	NA
NR5A2	-0.685117080653814	NA	Intergenic	-0.0453434321550045	NA
NRDC	-5.41735035041666	NA	Intron	-0.234898345059982	NA
NREP	13.6440617382391	NA	Intergenic	0.189621408671763	NA
NRG3	9.84813625216085	0.0344512798559998	Intergenic	1.0922850633187	NA
NRSN1	9.66298042486107	0.0442704331510357	Intron	0.0857390287654797	NA
NRXN1	1.77506514318023	1	Intron	0.0656837264554714	NA
NRXN3	-21.5439849660745	NA	Intron	0.207876771134522	NA
NSD3	-0.173604575123894	NA	Intron	-0.184183135234296	NA
NT5M	8.51095716784833	NA	Intergenic	-0.589364289433401	NA
NTN1	-1.37178594192586	NA	Intron	0.617278830535927	NA
NTPCR	1.83738621050569	NA	UTR	-0.0888106553572266	NA
NTRK3-AS1	0.333457959109761	NA	Intron	0.0584713272778808	NA
NTSR1	0	NA	Intron	-0.361009152500201	NA
NUB1	-3.37641569424143	NA	Promoter	-0.498999802427554	NA
NUDCD1	0.320421170956054	NA	Intergenic	-0.479494062545557	NA
NUP160	-1.55958445739359	NA	Intron	-0.164269573470812	NA
NUP43	-7.3113828468611	NA	Intron	-0.919759098317258	NA
NXPH1	0.160032356027079	NA	Intron	0.086838227926415	NA
OBSCN	2.28077075675656	NA	Promoter	0.254164894636878	NA
OBSCN-AS1	-0.263435396541899	NA	UTR	0.344170138137875	NA
ODC1-DT	-1.29751218391618	NA	Intergenic	-0.0760296525395948	NA
ODF2L	0	1	Intron	-0.402830065787675	NA
OFCC1	0	NA	Intron	0.916123084550012	NA
OLFM3	-5.57226813071137	0.302547142220183	Intron	0.941185844185345	NA
OLFML2B	-8.43746522200048	NA	Intron	0.183809914165376	NA
OLIG2	9.48092830009614	NA	Intron	-0.350657950324471	NA
OPCML	2.93215631075739	NA	Intron	-0.0273291113370064	NA
OPRM1	-8.00997067047734	NA	UTR	-0.293298612700431	NA
ORC6	-2.84809650637173	0.451285014535607	Promoter	-2.38856845503533	NA
OSBPL11	2.83318654435185	NA	Exon	-0.484773690989525	NA
OSBPL3	2.23180084753153	NA	Intergenic	0.000613719178495159	NA
OSBPL9	0.998785024675929	NA	Exon	0.0781424469374817	NA
OTUD1	-6.28448792976221	NA	Intron	-0.369885471199508	NA
OXR1	-3.86834416311841	NA	Intron	0.0451203226359786	NA
PACRGL	0.813529884897803	NA	Intron	-0.0323931921817931	NA
PAK1	0.298412100592014	NA	Intergenic	0.066436321492828	NA
PAK2	1.72386037446861	NA	Intron	-0.349283343164576	NA
PALB2	0.68657608342541	NA	Promoter	-0.542828691859367	NA
PAPOLA-DT	1.46941783113347	NA	Intron	-0.789226306793009	NA
PAPSS1	20.2372279484175	NA	Intergenic	-0.205440910079531	NA
PARP8	7.85314442901228	NA	Intron	0.130102030621711	NA
PARTICL	-2.92128632407823	0.360731135134653	Promoter	-0.787828616656439	NA
PARVB	2.38424269395498	NA	Intron	-0.379157068003149	NA
PATJ	13.5258994629862	NA	Intron	-0.342593839117114	NA
PAX8-AS1	0.0607754791969821	NA	Exon	-0.218704574769654	NA
PBDC1	-5.08294049037928	NA	Intergenic	-0.753043422958555	NA
PBX3	1.7161553306208	NA	Intron	-0.134273813315264	NA
PCA3	-2.6735118808003	NA	Intron	-0.2999762931007	NA
PCAT1	21.1603590405295	NA	Intron	0.774064605405009	NA
PCCA-DT	-22.4651256727699	NA	Intron	-0.154853561899025	NA
PCDH18	4.49328608453508	NA	Intergenic	0.714178621807336	NA
PCM1	-16.6320463605485	NA	UTR	-0.204226768817302	NA
PCSK1	-0.573510031811042	1	Intron	-0.970634199824615	NA
PCSK2	-5.37748520515179	NA	Intergenic	0.465798838105209	NA
PDAP1	-6.87629023897818	NA	Intron	-0.387001969375185	NA
PDCD2L	2.13937769132448	NA	Intron	-0.671898675635987	NA
PDCD5	6.86635140860724	NA	Intergenic	-0.662170277949753	NA
PDCD6P1	-5.08410867597811	NA	Intergenic	0.0403423748230947	NA
PDE10A	-2.40195164921239	NA	Promoter	-0.223676453499898	NA
PDE1C	15.1224568110234	NA	Intron	-0.0475543155267148	NA
PDE8A	1.50138486720475	NA	Intergenic	-0.415174965377922	NA
PDLIM3	7.13076954402982	NA	Intergenic	-0.582905864924127	NA
PDS5A	17.5023473272932	NA	Intron	-0.133859706613418	NA
PDZD11	-2.64043800912083	NA	Intron	-0.936084177776111	NA
PDZRN4	0.319951527165779	NA	Intergenic	-0.233336621669792	NA
PEG3	1.05410160622703	1	Promoter	0.0668738248116063	NA
PEX14	-6.40225007437639	NA	UTR	-0.0537940119517792	NA
PHACTR1	-0.365416628028122	NA	Intergenic	0.563776795495128	NA
PHACTR3	15.0850345572808	NA	Intron	-0.106804925763764	NA
PHF10	-1.3909090428063	NA	Promoter	-0.19619772091238	NA
PHF14	-1.61183519272384	1	Intron	0.0117304161355019	NA
PHF21B	-3.69806007013036	NA	Promoter	0.098371412469558	NA
PHKG1	1.16588347823341	NA	Promoter	-0.203859611060527	NA
PI4K2B	-6.93094133780495	NA	Intron	-0.460085977248875	NA
PID1	-7.40072477398084	0.0379252716199222	Intron	-0.0364819552814224	NA
PIEZO2	-18.4873963624842	NA	Intron	1.11350326060711	PIEZO2
PIGN	1.23841512254838	NA	Intron	0.00482256496564611	NA
PIK3R4	-9.01449132129802	0.0379252716199222	Intron	-0.174069135884508	NA
PINK1-AS	0	NA	Promoter	-0.406128667630823	NA
PITPNA-AS1	-6.75075150454544	0.13086594018078	Intron	-1.07788625817967	NA
PITX1-AS1	-7.73244352519483	NA	Intergenic	0.0598606762444501	NA
PKHD1	10.4724773028075	NA	Intron	1.29272644506817	NA
PKHD1L1	7.1395995135497	0.121180740595499	Promoter	-1.12802985126882	NA
PKNOX1	9.47052885752225	NA	UTR	-0.241951532646283	NA
PKP4	7.87151439861549	NA	Promoter	-0.313327354053465	NA
PLA2G4A	1.23846774269024	1	Intergenic	-0.0128747897543355	NA
PLA2G5	7.2855958902775	0.0758956451330886	Intron	-0.614336981223214	NA
PLA2R1	-5.74722282800539	NA	Intron	0.00455067041158274	NA
PLAC8	-6.15296045271612	NA	UTR	-0.304891824253686	NA
PLCB4	0.237801249139349	NA	Intergenic	0.0444936502731636	NA
PLCG1	-22.4061088804239	NA	UTR	0.390101888483366	PLCG1
PLD1	-21.3321338612442	NA	Intron	-0.350199689721657	NA
PLD3	1.18131356747358	NA	Promoter	-0.0841425419343964	NA
PLD5	-0.152287126616288	NA	Intergenic	-0.292033775368372	NA
PLD6	2.80673798493549	NA	Exon	-0.705381992015997	NA
PLEKHA5	-0.68506758257847	1	Intergenic	0.308976477531424	NA
PLEKHA8	0.905955801561776	NA	Intron	-0.0625685454656074	NA
PLEKHG3	-6.77896067503779	NA	Intron	-0.561377435825731	NA
PLIN5	15.8449564237828	NA	Intron	-1.40997882270768	PLIN5
PLPP5	1.11917226548741	NA	Intron	-0.567863546938938	NA
PLPPR5	8.69432039486919	NA	Intron	-0.162529071894319	NA
PLPPR5-AS1	-9.24654911759871	NA	Intron	0.51047072869563	NA
PLRG1	3.03100488334311	NA	Intron	-0.158915110677488	NA
PLXNA1	22.3089561913719	NA	Exon	0.350911150660559	NA
PLXNA4	0.0677300383150179	1	Intron	-0.0878740179967582	NA
PMEPA1	-20.6386589781285	NA	Intergenic	-0.0404354492235532	NA
PNMA2	-1.53050876034393	NA	Intron	-0.467185674606317	NA
PODXL	-1.15117386935388	NA	Intergenic	-0.163946042626355	NA
POLQ	-2.14759980152414	NA	Intron	-2.18684024233223	NA
POLR3F	7.64672189177638	NA	UTR	-0.428489483365787	NA
POTEF	-8.48588735921029	NA	Exon	1.09424047185267	POTEF
POU2F3	-6.44726343500305	NA	Intergenic	-0.834878649064489	NA
POU5F2	-8.11650582695103	NA	Intron	-0.0485662742860428	NA
POU6F1	9.6863345744275	NA	Promoter	-0.025421238590569	NA
PPARD	1.12217205681852	NA	Intron	0.0908289319168634	NA
PPARG	7.03595625115816	NA	Promoter	-0.69544763836279	NA
PPFIA2-AS1	0	NA	Intron	-0.0420435085710252	NA
PPFIA3	0.276739325124477	NA	Exon	-0.434676090502605	NA
PPFIBP2	0.529861891568694	NA	Intron	0.953429056999708	NA
PPIG	22.568907046696	NA	Intron	-0.365387577321565	NA
PPL	0.201988606950641	1	Promoter	0.27678486053788	NA
PPM1F-AS1	0.259592029454447	1	UTR	0.196421835460451	NA
PPM1L-DT	-5.55626715526685	NA	Promoter	-0.749311222927599	NA
PPP1R16B	-5.20129485565108	NA	Intron	-0.618689140274596	NA
PPP1R17	5.73144721564776	NA	Exon	-0.751407007396563	NA
PPP1R37	-8.41665608543585	NA	Intron	-0.0472692046932069	NA
PPP1R3G	0.27668274307143	NA	Intron	0.420921506190058	NA
PPP1R9A	17.0939537392344	NA	Intergenic	-0.0831199506979206	NA
PPP2R5E	-5.06532067477117	NA	Intron	-0.200318447790726	NA
PPP5C	8.00526723054085	NA	Promoter	-0.273477054162764	NA
PPRC1	20.2538940565887	NA	Intergenic	-0.458915140575653	NA
PRDM5	-8.37079846644629	0.0379252716199222	Intergenic	-0.0983240817325884	NA
PRELID2	2.23171342817901	NA	Intron	0.275477793600348	NA
PRKAG2	1.95729093053842	NA	Promoter	-0.338458948162696	NA
PRKAR1B	0	1	Exon	-0.348749304565558	NA
PRKAR2B	16.6666190082568	NA	Intergenic	-0.560927043894463	NA
PRKCA-AS1	-22.052485696358	NA	Intron	0.667336918965955	PRKCA-AS1
PRKCD	-0.0901361330387379	1	Intron	-0.00846568187373879	NA
PRKN	-1.28216109558171	NA	Intron	0.198630462589882	NA
PRMT2	-1.49110658593825	NA	Promoter	-0.278302313671135	NA
PROX1	-20.7264285391357	NA	Intron	-0.12762371476407	NA
PRPF3	7.35198714705211	0.106200060998351	Promoter	0.0140710560587161	NA
PRRC2C	-3.0160759302435	NA	Intergenic	-0.0768236347946382	NA
PRSS3	-7.54178099724636	0.152828791490324	Intron	0.388160065657985	NA
PSAT1	0.259505364072871	NA	Intron	0.530896923999502	NA
PSEN1	-4.91990554853747	NA	Intron	0.163525328841961	NA
PSMB2	0.276713957591234	1	Promoter	-0.731720453071914	NA
PSMD5	7.25718286918693	NA	Exon	-0.196403608978511	NA
PSMG2	-8.04026623526804	NA	Intron	-0.332010551977883	NA
PSPC1	6.80152301135359	NA	Intron	0.138745837467471	NA
PSPH	5.76664832890806	NA	Intron	-0.256228773179489	NA
PTCSC2	-1.62977444218369	1	Intron	0.412512465608298	NA
PTGFRN	-3.46906874775851	NA	Intron	0.0792452903432223	NA
PTK6	7.94923993063348	0.0328342920264512	Promoter	0.705923786596353	NA
PTN	0.885892217594462	NA	Promoter	-0.00954564403030717	NA
PTPN1	-1.60769967276041	NA	Intergenic	0.0162175423585685	NA
PTPN9	-8.42218815528198	NA	Intron	-0.247379381998394	NA
PTPRA	1.44977003850813	NA	Intron	-0.0525784107669158	NA
PTPRD	-6.67975016038673	NA	Intron	0.0692682917415216	NA
PTPRD-AS1	-21.0402311708375	NA	Intron	-0.414533184802092	NA
PTPRM	-5.74150965869817	NA	Intron	1.0300284432452	NA
PTPRZ1	-6.20022561306588	NA	Intron	0.0541629920262375	NA
PUDP	8.49604875233174	0.0418846848608327	Intron	0.195640689299794	NA
PUM1	18.3162387398092	NA	Intron	-0.00352820811122725	NA
PXDC1	-9.21240452325536	0.0632541361338524	Promoter	0.300109614069415	NA
PYGB	-0.253597215701846	NA	Exon	-0.173056599248891	NA
QDPR	-4.6696132530714	NA	Promoter	-0.825166326846233	NA
RAB12	-6.1958160846489	NA	Intron	-0.0496398841786954	NA
RAB29	-5.81910733026649	NA	UTR	-0.726147306563681	NA
RAB31	-7.18866459649362	NA	Intron	-0.195592312675404	NA
RAB3B	-2.53159734622718	NA	Intron	-0.172610960601456	NA
RAB3GAP2	-0.657279813523683	NA	Intergenic	0.0897446456417655	NA
RAB7B	-1.77091068758378	NA	Intergenic	-0.41643936550234	NA
RAD51	1.99681876502418	NA	Intron	-1.96843412576682	RAD51
RAD52	9.77865106982558	0.0636311430073512	Intron	0.073826201213511	NA
RAI1-AS1	7.29670683096402	NA	Intron	-0.0317454044883038	NA
RALBP1	8.44380621652444	NA	Intergenic	-0.748028649338368	NA
RALGAPA2	0.408730205466362	NA	Intron	0.0361890307668185	NA
RAMACL	-7.60024789191281	NA	Intron	0.201413203289576	NA
RANGAP1	-6.02241662891578	NA	Promoter	-0.659642094469086	NA
RAP1GDS1	-1.82914439932365	NA	Intergenic	-0.27334926321676	NA
RAPH1	-7.25640564479418	NA	Intron	-0.0945943280611941	NA
RARS1	22.1142482740039	NA	Intron	-0.307003150870504	NA
RASSF2	5.31445898900752	NA	Intron	-0.441136889947126	NA
RBBP8	-2.54264480588806	NA	Intron	-0.850035376645802	NA
RBCK1	3.70265964808518	NA	Intron	-0.286768368452773	NA
RBFOX1	8.43299991780819	NA	Intron	0.8486057823619	NA
RBL1	-6.57752735136632	NA	Intron	-1.44852589028888	NA
RBL2	-1.67988208476432	0.9844318563503	Intron	-0.221091709562478	NA
RBM15-AS1	6.21423230753436	0.0365844398920166	Promoter	-0.745483019305914	RBM15-AS1
RBMS3	-0.820087393663403	NA	Exon	0.21612665360427	NA
RBSN	0	1	Intron	-0.284746149990669	NA
RCC1L	-7.68793973899358	NA	UTR	-0.356678535501026	NA
RCOR1	3.11044442714777	NA	Promoter	-0.0859260890529019	NA
RDH10	3.25789902892332	0.306183534092363	Promoter	0.126761856344626	NA
RELN	0.276718217332073	1	Intron	0.876400851145935	NA
RESF1	8.24779416982311	NA	Intron	-0.249353172499003	NA
REXO1	7.05640463652706	NA	UTR	-0.14044429549602	NA
RGMA	-5.13196894180874	NA	Promoter	0.34660818619499	NA
RGMB	-0.113170302208181	NA	Intergenic	0.140660238463631	NA
RGS11	0.276729623605159	NA	Promoter	0.88651606633199	NA
RGS20	7.94364178148219	NA	Intron	-0.163637463847927	NA
RGS3	4.24958565830008	NA	Intron	0.0814176218713267	NA
RGS7	8.0602593123564	NA	Intergenic	-0.0750373466135739	NA
RHEB	-2.0596084022794	NA	Intergenic	-0.210833570364605	NA
RIF1	-7.45791964602718	0.110848557117471	Intergenic	-0.320805713043032	NA
RIMKLA	-2.66081817322267	NA	UTR	-0.519732637844587	NA
RIMS1	0.653451343318763	NA	Intergenic	0.0322625385986656	NA
RIMS3	-7.92493589018255	NA	Intron	0.48941777128067	NA
RIMS4	3.43850206074415	NA	Intron	-0.769942388527534	NA
RIN2	-4.79875998933798	NA	Intron	0.17647011648311	NA
RIN3	-0.685068799115422	1	Intron	-0.386349139076355	NA
RIOK2	-1.88406917359537	NA	Intron	-0.516934468869219	NA
RNF13	-7.21839981930791	NA	Exon	0.000518776585917247	NA
RNF150	0.97985448355871	NA	Intron	-0.016681511369914	NA
RNF180	-14.8780614424316	NA	Intron	0.0429378400110604	NA
RNF19B	9.64256303557343	0.0438184328867156	Intergenic	0.0716521027762626	NA
RNF2	1.77569344297074	NA	Intron	-0.226872866566874	NA
RNF220	8.81686124975366	0.0787929550691782	Intron	-0.309487472214079	NA
RNF32-AS1	8.55314166986334	NA	Promoter	0.110259257525878	NA
RNF6	-3.25966692529118	NA	Promoter	-0.343442130075959	NA
RNFT1	2.37066221250739	NA	Promoter	-0.749757502555315	NA
RNFT2	21.6792732012585	NA	Intron	-0.328640997449835	NA
RNPC3-DT	-5.54427496357764	NA	Promoter	-0.286907444726284	NA
ROBO1	0.550209784750274	1	Intergenic	0.0758991262119398	NA
ROBO2	-0.325128148497835	NA	Intron	0.213838032150189	NA
ROPN1L	-0.168851567417637	NA	Intron	-0.440091596155441	NA
RPA2	1.34158627742685	NA	Promoter	-1.20598571687701	RPA2
RPAP3	-1.20207633162226	NA	Intron	-0.446173137751505	NA
RPL13AP17	-8.13160341170241	0.0719410390587844	Intron	-0.877399943651974	NA
RPL35A	5.2733403609228	NA	Exon	-0.612645647088304	NA
RPL39L	-20.2513999386502	NA	Exon	0.540416523919886	RPL39L
RPL7	8.06562010106857	NA	Intron	-0.544335168523834	NA
RPS18P9	0.32963312102266	NA	Intron	-0.739435349410996	NA
RPS27A	1.33301991976154	NA	Intron	-0.59651955667999	NA
RRP15	0.836758058499811	NA	Intergenic	-0.361316157350273	NA
RRP8	-2.20431856782196	NA	Intron	-0.0867648611369584	NA
RSRC1	-7.0558741404206	NA	Intron	-0.263885846316737	NA
RTN1	13.5990335425045	NA	Intron	0.0867369923223354	NA
RUFY2	-0.602722392382045	NA	Promoter	-0.538246538930768	NA
RUNDC3B	-6.51231222331616	NA	Intron	-0.594054813830192	NA
RUNX1T1	-7.37073611567475	NA	Intron	0.167317598431756	NA
RUVBL1	5.53363697168498	NA	Intron	-0.417673173317623	NA
RWDD4	-5.23266768064175	NA	Promoter	-0.866718347421436	NA
RYK	-6.5979671767779	NA	Intron	-0.0303677266919632	NA
SAMD15	0.327671764287883	NA	Intron	-0.328176045157474	NA
SAMD4A	-6.8229927539307	NA	Intergenic	0.275360061078775	NA
SAMD5	-6.82952505511056	NA	Intron	-0.157592768972132	NA
SAMD9	-0.685066696960474	1	Intergenic	-1.46146860840227	NA
SAMD9L	-6.98424765028654	NA	Intron	-0.878172445138369	NA
SAP130	2.36345539130869	NA	Intergenic	-0.343823419306651	NA
SATB1	-1.6851413713488	1	Intron	-0.319079086217731	NA
SATB2-AS1	2.75131400938648	NA	Intergenic	-0.539233420945626	NA
SAV1	2.73686405494992	0.727622738535004	Intergenic	-0.291582209742551	NA
SAYSD1	-4.44768871535364	NA	Intergenic	-0.41254474912193	NA
SCAP	2.49077422328365	NA	Promoter	-0.184709032177189	NA
SCARF2	-7.22401439621431	0.103715729655201	Promoter	-0.965318974628379	NA
SCHLAP1	-7.17674016007724	NA	Intron	-0.338462242061805	NA
SCLT1	-1.17409751490554	NA	Intergenic	-0.508048068800831	NA
SCN1B	1.10186932670037	NA	Intron	-0.425709178017779	NA
SCN7A	-7.26197135513001	NA	Intron	0.784694889487748	NA
SCRN3	-4.03265369843411	NA	UTR	-0.24410621187714	NA
SDC1	1.0215312120759	1	Intergenic	-0.790238809109779	NA
SDC2	13.6104903987636	NA	Intron	0.259709021145418	NA
SDE2	-2.46930245704347	NA	Intergenic	-0.152431831773194	NA
SDHAF3	0.828460348207064	NA	Intron	-0.429369914962852	NA
SDHB	-5.97349747230948	NA	Intergenic	-0.496036953168649	NA
SEC11C	-8.18194188315751	0.0328342920264512	Promoter	-0.338265716099817	NA
SEC23B	-2.94911439740481	0.557562415545643	Intron	-0.298178894187936	NA
SEC61G-DT	-0.202197519308928	1	Intergenic	1.09771003455562	NA
SELENOK	-0.194181386488304	NA	Intergenic	-0.683413812875171	NA
SEMA6A-AS1	8.20930471070713	0.0629415261298177	Intron	0.00281658365901071	NA
SEMA6A-AS2	8.79646334089874	NA	Intron	0.485071440699372	NA
SEPSECS	1.23842723330523	NA	Intron	-0.155854518201508	NA
