CHR	START	END	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL	location
chr1	33905561	33906270	71.2899064086352	-29.8432675988067	5.75935624298385	-5.18170197149418	NA	NA	NA	NA
chr1	34977139	34978018	12.7620685285124	-2.86539811922488	5.09732452232351	-0.562137667844375	NA	NA	GPR199P	UTR
chr1	35638325	35638642	64.5720069784312	-8.78310643034045	5.34408656563393	-1.64351874215918	0.10027565082509	0.13946267485463	PSMB2	Promoter
chr1	36021800	36022137	14.3012185181802	24.1587179206964	5.85727407251201	4.12456675607386	NA	NA	LOC105378647	Intron
chr1	36964730	36965113	40.855026789137	-8.12050350673017	4.90358290367416	-1.65603471303516	0.0977147892396663	NA	GRIK3	Intron
chr1	36988204	36988416	63.8718053049168	-5.91156933047393	3.74024896470773	-1.58052829805031	NA	NA	NA	NA
chr1	37265855	37266425	138.500052699712	-17.7952114105298	4.65901442188402	-3.81952271427691	NA	NA	MIR4255	Intron
chr1	37561676	37562543	5.10961668828025	0.235235718879905	6.01723299014035	0.0390936696759715	0.968815707979586	NA	DNALI1	Exon
chr1	38448900	38449922	122.131231222708	10.1322948854004	3.96291746427733	2.55677666182436	0.0105647022926238	0.0715437575134735	LINC01685	Intron
chr1	38859510	38860312	31.1085369370621	9.17673267394175	3.83353247706525	2.39380590326105	NA	NA	LOC105378662	Promoter
chr1	39640581	39641020	48.4817810149344	-6.85742304712152	6.00743257128953	-1.14148980712563	NA	NA	HEYL	Promoter
chr1	40455455	40456124	8.23828520347314	-1.65763149937288	6.0147385627715	-0.275594937680728	NA	NA	ZFP69B	Intron
chr1	40654524	40654753	109.066702570332	9.42978872638257	3.93851353885076	2.39425068198042	NA	NA	LOC105378675	Intron
chr1	40705840	40706587	36.5891565027217	1.62928438576202	5.29920873726053	0.307458050162465	NA	NA	RIMS3	Intron
chr1	40902088	40902681	42.4283345620175	2.06947056832212	5.52765551600818	0.374384865758892	NA	NA	NA	NA
chr1	40915188	40915918	85.2755896940705	14.8959826093478	4.59512430613088	3.24169306790533	NA	NA	LOC124904157	Intergenic
chr1	42396394	42396803	29.2540799259408	30	6.01038398347743	4.99136163054975	NA	NA	RIMKLA	UTR
chr1	42750399	42750898	40.7982248917898	-6.72922646814862	4.95454337047231	-1.35819306946689	NA	NA	CLDN19	Intron
chr1	42822566	42822794	39.4641488117771	-9.94311011966088	4.77994139168169	-2.08017406593403	NA	NA	SVBP	Intron
chr1	43946698	43946926	3.81974950549852	-0.168661034542075	3.30213943532402	-0.0510762909457591	0.959264728412074	NA	IPO13	Promoter
chr1	44139452	44139696	42.9327490091507	18.0096910380014	5.81819818237787	3.0954069410267	NA	NA	KLF18	Promoter
chr1	44429426	44429887	17.8504245059418	7.23868030159357	5.9138885602364	1.22401364649729	0.22094707959856	NA	RNF220	Intron
chr1	45016761	45017474	66.3210032351093	-1.99664363485262	6.03078729672654	-0.331075121143202	NA	NA	HECTD3	UTR
chr1	46845974	46846423	10.9608659064848	2.42127609008516	6.01836833629078	0.402314374061298	NA	NA	CYP4B1	Intron
chr1	47225841	47226541	17.5477353474213	8.45890306968787	6.12118352216408	1.38190646286934	0.167000423289116	NA	TAL1	UTR
chr1	47349207	47349646	43.1540013291899	3.09910521349957	5.82724605423987	0.531830162078823	NA	NA	CMPK1	Intron
chr1	48200733	48200986	56.4658761615459	-7.33643730287695	4.34235790394199	-1.6895054404007	NA	NA	SKINT1L	Intron
chr1	48710041	48711029	51.526302063385	16.7497614661191	4.96828068513999	3.3713396097401	0.000748035818967829	0.0159807260797904	BEND5	Intron
chr1	49318639	49319111	19.6703871216954	14.0867847474936	6.00893832002208	2.34430509971383	NA	NA	AGBL4-AS1	Intron
chr1	50165795	50166387	6.76504992681014	-10.5215804653316	6.01700253770347	-1.7486415203254	NA	NA	ELAVL4-AS1	Intron
chr1	51417218	51417819	45.2917902639659	-9.2278874728762	4.66389645278275	-1.97857897710621	0.0478634285346701	0.103123932388335	TTC39A	Intron
chr1	51502193	51502590	4.30462644343957	1.33567597167043	6.021278090077	0.221825989713315	0.824449346579736	NA	EPS15-AS1	Intron
chr1	51583654	51583961	58.2491295212607	-13.0631420431777	3.89150782854735	-3.3568330371454	NA	NA	OSBPL9	Exon
chr1	51862844	51863344	16.2701798448111	-0.690531536761334	6.01048595504398	-0.114887804734298	NA	NA	NRDC	Intron
chr1	51952902	51953450	38.6489258272578	-3.07042646989382	5.02783478678011	-0.610685633101355	NA	NA	RAB3B	Intron
chr1	52248541	52248905	86.0258534745389	-14.9247011603347	3.880289275597	-3.84628570199537	0.000119921921244661	0.00710537383374617	ZFYVE9	Intron
chr1	53143582	53143907	70.931403078025	-1.72770435994759	4.32764808281266	-0.39922478142555	NA	NA	SLC1A7	Promoter
chr1	53511564	53512196	96.1667558330387	16.7768248044783	4.43020603188426	3.78691751212815	0.000152527707022919	0.00712750056880799	DMRTB1	Intron
chr1	53680099	53681787	233.29691621553	7.39409671181864	3.83562810979042	1.92774077678314	0.0538873774019947	0.10883919148767	NA	NA
chr1	53682310	53683444	42.899396438564	-8.97795158308513	4.09794642372627	-2.19084162035517	0.0284632555905645	0.0891473302352232	GLIS1	Intron
chr1	54277907	54278185	46.0375675140595	1.9938749936038	6.00745538499635	0.331900091773218	NA	NA	SSBP3-AS1	Intron
chr1	54891824	54892307	34.1925818626981	14.9893880544511	5.512797772788	2.71901649076282	NA	NA	DHCR24-DT	Intron
chr1	56391216	56391965	49.8978829251413	-2.02975049919726	5.14537336292001	-0.394480702571478	0.693226171679628	0.738402708710435	LOC124904187	Intron
chr1	57174712	57175145	29.8951837992548	-13.1708875766263	5.1821485643116	-2.54158818744247	NA	NA	LOC105378747	Promoter
chr1	58745561	58745958	84.460394438936	12.7492314227252	5.90198214848475	2.16016095982236	NA	NA	LOC105378751	Intron
chr1	59223401	59223601	61.6347453175849	-8.23412548157389	4.26753668791672	-1.92947971716057	NA	NA	HSD52	Intron
chr1	59978934	59979475	58.6785331118157	-27.1696816352604	5.24511421815833	-5.1799980906422	NA	NA	CYP2J2	Intergenic
chr1	61562735	61563337	61.7406135228448	2.2069875135007	4.84393297159742	0.455618920914359	NA	NA	MGC34796	Intron
chr1	61834633	61835254	25.2916717173186	-25.6162061845375	5.30301058920076	-4.83050255202267	NA	NA	PATJ	Intron
chr1	63285383	63286241	26.2387359940545	-27.4953916490773	5.83139025681317	-4.71506629434598	NA	NA	FOXD3	Intron
chr1	64003787	64004343	29.7375575085308	9.21985634003377	6.12089914558739	1.50629117074743	0.131992443695481	NA	LOC105378772	Intron
chr1	64606896	64607199	30.4531477069265	-7.01766265217709	4.61925148287218	-1.51922073916045	NA	NA	MIR4794	Intron
chr1	67510739	67511060	44.9753373693797	-3.49000184292258	4.26066253939253	-0.819121864417869	NA	NA	LINC01702	Intergenic
chr1	67780477	67781015	20.2710645628588	1.48048440303589	6.01044459146412	0.246318617617477	NA	NA	LOC105378781	Intron
chr1	68934660	68935242	36.8450474864357	-7.0914398751409	6.00865465282159	-1.18020426948832	NA	NA	LOC105378787	Intron
chr1	69997995	69998322	46.4226689194078	1.90418116382537	5.16203651674081	0.368881769365635	NA	NA	PIN1P1	Intron
chr1	70629235	70629636	59.9782666320324	-30	6.0071926173929	-4.9940133288118	NA	NA	LINC01788	Intergenic
chr1	73927389	73928026	49.180120538945	-11.1527527285947	5.01975672713339	-2.22177155883083	NA	NA	LRRIQ3	Intergenic
chr1	74703641	74704173	29.7067422449943	-16.4126402292812	5.99049870829278	-2.73977861084602	NA	NA	TYW3	Intergenic
chr1	75322809	75323304	34.2528896309928	-8.89291555914117	5.15315893148751	-1.72572118915303	NA	NA	LHX8-AS1	Intron
chr1	75365596	75365951	21.1638514724302	-12.614866641506	5.82799053858235	-2.16453107773482	NA	NA	NA	NA
chr1	75399101	75399823	40.8637627534984	8.43763654134739	5.22630947726041	1.61445405750643	0.10642897439053	NA	NA	NA
chr1	76188236	76188972	57.1624961196206	4.34802446377664	5.76323167447105	0.754442075101155	NA	NA	ST6GALNAC3	Intron
chr1	76843455	76844034	43.7744617289732	-27.2308067628966	6.0118889370941	-4.52949265161556	NA	NA	ST6GALNAC5	Intergenic
chr1	76997476	76997826	41.3763576692905	29.5112840887614	6.00743495632619	4.91246002716754	NA	NA	MIR7156	Intron
chr1	78060757	78061226	29.290667336275	30	5.71376306525922	5.25048022771644	NA	NA	GIPC2	Intron
chr1	79010909	79011578	57.5010654035131	-2.72446896443648	4.16014933971146	-0.654896914019303	0.512534127255901	0.566451301598138	LOC107984998	Intron
chr1	80030108	80030604	8.52195997771899	8.36478742255218	6.12193206008092	1.36636397471579	0.171824750239509	NA	LINC01781	Intron
chr1	80697636	80698190	31.2520456938637	8.04997461764992	5.28491028398014	1.52319986245582	0.127708710508538	NA	NA	NA
chr1	80842168	80842558	15.5251687104131	1.88493072783647	6.0153772185402	0.313352040837416	NA	NA	NA	NA
chr1	81002773	81003107	27.2017944305747	-6.63559894573468	5.02453504815415	-1.32063939889769	0.186621629343912	NA	LOC105378813	Intergenic
chr1	82591028	82591456	103.807443391518	17.2796664244587	4.62228400775887	3.73833940005707	NA	NA	LOC105378814	Intron
chr1	83330409	83330686	38.1107726498195	-4.16483594966022	6.00755614712205	-0.6932662546409	NA	NA	LINC01712	Intron
chr1	84259790	84260164	22.8971472679678	-0.129540500885883	5.00005762466202	-0.0259078015915145	NA	NA	LOC124904808	Intron
chr1	85029329	85029790	51.3168531134834	28.9208639729688	5.77070095878094	5.01167261647159	NA	NA	MCOLN3	Exon
chr1	85607366	85607817	31.386243365517	2.27929709772888	5.81368716471545	0.39205706002938	NA	NA	LOC112268231	Intergenic
chr1	85776684	85777313	2.62648966775455	-2.63593961305139	6.04738360750342	-0.435880999806394	0.662923071186704	NA	ZNHIT6	Intron
chr1	86390100	86390554	25.6511284859606	-9.37809646240913	6.12107314418817	-1.53210004871669	0.125497747744218	NA	ODF2L	Intron
chr1	86586686	86587069	50.3801694546885	-8.42321458235579	5.35004382447501	-1.57441973537148	0.115390444222669	0.15109135514239	CLCA4	Intron
chr1	86745571	86745855	19.2843324703335	30	6.00982797677845	4.99182341256986	NA	NA	SH3GLB1	UTR
chr1	88024941	88025492	57.974235177595	0.26638887609649	4.89954329599973	0.054370144318142	NA	NA	LOC105378836	Intron
chr1	88633253	88633678	8.08240880552294	0.269056751277025	6.01316333477498	0.0447446271284585	NA	NA	LOC105378838	Intron
chr1	89273039	89273797	16.459570106765	30	6.00985966676639	4.99179709068673	NA	NA	GBP5	Promoter
chr1	89472922	89473326	48.4043889197911	28.3738007627353	5.47581130285787	5.18166152802357	NA	NA	LRRC8B	Exon
chr1	89889412	89889811	18.2918199388367	2.20285663777596	6.0105012880625	0.366501316978514	NA	NA	LOC105378847	Intron
chr1	90225270	90225846	94.2525744355556	5.04851151423144	4.71356356530664	1.07106045018468	NA	NA	LOC105378849	Intron
chr1	90581194	90581580	201.828386066618	-17.4888736562992	5.32411719620675	-3.28484009870396	NA	NA	LOC105378851	Intron
chr1	90658845	90659510	24.9338548087046	8.39777320059921	6.04510925041683	1.38918468678133	NA	NA	SNORD3G	Promoter
chr1	92770281	92770689	7.63867446823876	-3.09987701890289	6.04449011573223	-0.512843425921852	NA	NA	EVI5	Intron
chr1	94058883	94059586	46.2618194077258	-13.0738979406042	4.84787987081236	-2.69682795139341	NA	NA	ABCA4	Exon
chr1	94683223	94683950	27.485361380045	8.14685061317515	4.66308504622997	1.74709458060641	0.0806209333098723	NA	MIR378G	Exon
chr1	94998672	94999175	64.1439488838828	-30	4.77595994891477	-6.28145971090416	NA	NA	ALG14-AS1	Intron
chr1	95279549	95280028	26.7327545510614	19.1410300694727	5.2386810645624	3.65378801144321	NA	NA	LOC105379825	Intron
chr1	95468831	95469268	21.6068024942328	1.11086553991654	6.00967148557355	0.184846300265034	NA	NA	LINC01761	Intergenic
chr1	95647224	95647920	9.44084689388007	0.283090057689535	6.01284041424318	0.0470809198625916	NA	NA	LOC124904592	Intron
chr1	96023314	96023868	42.3217238066251	5.23740860169915	4.65544768891986	1.12500643368078	0.260586307990078	0.299800752396352	LINC02790	Intron
chr1	99112135	99112628	71.4520995209809	15.623613138926	6.00717104044018	2.60082708378837	NA	NA	PLPPR5-AS1	Intron
chr1	99210876	99211220	66.8948507449015	-0.512688160409481	5.11294220994772	-0.100272629604926	NA	NA	PLPPR5	Intron
chr1	100449356	100450074	43.9741523933099	1.92211655035758	5.77152864616248	0.333034221641714	NA	NA	LOC105379827	Intron
chr1	101430128	101430605	37.6422807787845	-6.39898190223027	5.70790918885755	-1.1210728290355	NA	NA	LINC01307	Intron
chr1	101571474	101571886	4.82428939881869	0.251483264455542	6.02300169495988	0.0417538093449295	0.966694957677447	NA	LINC01709	Intergenic
chr1	102366439	102367078	8.6262435188481	9.30038630352368	5.72200940480211	1.62537067760121	0.104083599915795	NA	OLFM3	Intron
chr1	102635993	102637038	65.3240482586645	10.2762062197031	5.74622337877737	1.78834088797459	NA	NA	LOC107985096	Intergenic
chr1	103525680	103526381	16.5782058017526	1.86904002064185	5.17193583201969	0.361381131040052	NA	NA	RNPC3-DT	Promoter
chr1	105107217	105107605	42.8119666081737	-1.07187505186278	4.16293302462144	-0.257480734261935	NA	NA	LOC105378880	Intergenic
chr1	105725774	105726279	45.4505646760176	-4.16955963118763	4.72214260610834	-0.882980455904505	NA	NA	LINC01676	Intergenic
chr1	106235750	106236125	32.1009592639786	-8.26783965542374	4.2349737620399	-1.95227647678301	NA	NA	LOC124904596	Intron
chr1	106668437	106668902	52.3688408872033	1.86235682737938	5.12382913908705	0.363469736563309	NA	NA	LOC124904233	Intron
chr1	109343929	109344283	16.6215215634282	7.13630513013144	5.93052947594293	1.20331669525962	0.22885379082939	NA	MYBPHL	Intron
chr1	109360318	109360956	15.711110435359	-0.588035664959578	5.88124514110774	-0.0999848927992179	NA	NA	SORT1	Intron
chr1	109636176	109636738	56.2165663931638	2.54091969301819	5.53168416553651	0.459339256721963	NA	NA	GNAT2	Intergenic
chr1	109724486	109724849	34.8062652522402	1.52639513224305	5.78040218167478	0.26406382882528	NA	NA	LOC124904258	Intron
chr1	110338779	110339848	109.656189765949	-1.4039601339378	3.02710940086087	-0.46379563736234	0.642794169277287	0.694041995985044	RBM15-AS1	Promoter
chr1	111755334	111755954	26.9092764344067	-0.547053463685915	4.19055410861189	-0.130544421932575	NA	NA	LOC101928718	Promoter
chr1	112302590	112303043	29.0966565870185	4.75542401908646	6.0081947666595	0.791489657671406	NA	NA	LINC02884	Intron
chr1	113290733	113291244	5.7918346281159	1.02789090274873	6.00966066010658	0.171039757630924	NA	NA	LOC643441	Intergenic
chr1	114067546	114067780	62.8191229622195	-7.6039914149338	3.66077794151865	-2.07715177932353	NA	NA	SYT6	Intergenic
chr1	115510584	115511028	44.5651890819394	27.4981082711038	5.47815626607854	5.01959179977682	NA	NA	LOC124904375	Intron
chr1	116172951	116173313	37.4460599190216	30	6.00815834455168	4.99321061123574	NA	NA	LOC124904384	Intron
chr1	116921018	116921588	16.9686748992471	-4.99135664219948	5.6501997955663	-0.883394715726014	NA	NA	PTGFRN	Intron
chr1	118033829	118034167	18.4287613238011	30	6.01025351798994	4.99146997879603	NA	NA	WDR3	Intron
chr1	118386336	118387170	31.1692126706053	-29.0165803008909	6.00980077167643	-4.82821001948068	NA	NA	LOC105378930	Intergenic
chr1	118984275	118984701	71.7898542264502	9.59375695233889	4.35844980777544	2.20118559934399	0.0277228873457017	0.0891473302352232	TBX15	Intron
chr1	119214725	119215514	25.1734889698239	6.18453940230514	5.72658290073938	1.07997029109744	NA	NA	WARS2	Intron
chr1	145390044	145390407	0.869248188550794	0.555958000629026	6.07367651558232	0.0915356620002215	0.927066970988098	NA	LOC105371288	Exon
chr1	146472955	146473489	40.9484747275092	26.33772872924	5.28423216783488	4.98421111955635	NA	NA	HYDIN2	Promoter
chr1	147740236	147740830	21.4188285582174	26.7403265209331	5.34306575985635	5.00467853527822	NA	NA	GJA5	Intron
chr1	150319108	150319690	24.0967080645454	9.55186048543778	5.43874715569405	1.75626117780407	0.0790438228809734	NA	PRPF3	Promoter
chr1	150629267	150629781	101.234016421116	0.0601956335278149	3.78266286352484	0.0159135602879825	NA	NA	ENSA	Promoter
chr1	150991994	150992416	47.4208881077837	13.1450479162793	5.78946577226478	2.2705113793491	NA	NA	LOC105371438	Intron
chr1	152318854	152319170	44.7546197706652	28.6354720496991	5.9050174196036	4.84934590618386	NA	NA	FLG	Intron
chr1	152419669	152420114	54.9781914566842	-3.18325106937344	6.00863503083567	-0.529779401317826	NA	NA	CRNN	Intron
chr1	154675533	154676093	40.018040105969	25.5511833721403	5.34207546683185	4.78300681650489	NA	NA	LOC124904428	Intron
chr1	154831387	154831961	29.3714171249756	7.42701589691358	5.3794840175195	1.38061863790762	0.167396249633854	NA	KCNN3	Intron
chr1	155281862	155282689	118.785925853643	8.08908850938406	5.41470683239082	1.49391070648462	NA	NA	FDPS	Exon
chr1	155688474	155689038	53.7822300657519	-0.941920226132867	3.68644592029707	-0.255509031326564	NA	NA	YY1AP1	Promoter
chr1	155859501	155860310	121.801401752657	5.25602501798956	3.50507343547039	1.49954775977017	0.133731588410814	0.166812560280858	SYT11	Promoter
chr1	156172161	156172742	43.2663171962295	-2.20997384505859	5.29624138523043	-0.41727211513084	NA	NA	SLC25A44	Intron
chr1	156978953	156979709	10.7636693768629	22.9734051695131	5.81626370578458	3.94985618459233	NA	NA	MIR765	Exon
chr1	157180328	157180744	50.0248284629963	9.00654810447488	5.29685950943348	1.70035623720708	0.0890639382430988	0.130876395279453	LOC107985211	Intron
chr1	157389213	157390232	26.6899757877452	9.65426761207721	4.87233829918976	1.9814444357615	NA	NA	LOC101928202	Intergenic
chr1	157454546	157454907	29.2792512082003	7.26334881345913	5.51510627452114	1.31699163205877	0.187841429490063	NA	FCRL5	Intergenic
chr1	157918376	157919495	105.772069556234	2.03023347041723	5.15174158817266	0.394086822032811	NA	NA	LOC105371458	Intergenic
chr1	157975768	157976704	8.25517589589305	-7.74118527609756	6.12231092194027	-1.26442210707656	0.206078562208982	NA	LOC105371459	Promoter
chr1	158069531	158070036	69.7382446279008	-11.0783567468155	4.01488451601153	-2.75932139582958	0.00579215388400363	0.0563603184157185	KIRREL1-IT1	Intron
chr1	159049783	159050303	1.5487770804304	-0.618376695295921	6.04256754731969	-0.10233674517552	0.918489389967711	NA	PYDC5	Intron
chr1	160375361	160375918	20.0131023262527	-5.87067229664223	4.04399077803117	-1.45170269144392	NA	NA	NHLH1	Intergenic
chr1	160862975	160863410	33.2656788125767	0.744362739594644	5.4393542164955	0.136847631164978	NA	NA	CD244	Promoter
chr1	161235677	161235913	57.8746205584246	6.26845916496286	4.35512794949105	1.43932835904291	NA	NA	NR1I3	Promoter
chr1	161858875	161859146	17.4433676642546	-7.85322937636233	5.49097833733888	-1.43020585657023	0.152657945060102	NA	ATF6	Intron
chr1	161968968	161969490	33.0284250274719	3.21454599530714	5.06555298312592	0.634589354018258	NA	NA	OLFML2B	Intron
chr1	162072919	162073344	8.4136652828749	1.93640112275995	4.86547685747013	0.397987942289136	NA	NA	NOS1AP	Intron
chr1	165961750	165962416	10.6308030932838	30	6.02880212950072	4.97611289201235	NA	NA	MIR3658	Intergenic
chr1	167211504	167212510	29.4128369003533	-1.37837074036268	5.13261360535329	-0.268551433313632	NA	NA	POU2F1-DT	Intron
